order_code,customer_code,,start_loc,dealer_code,f,end_loc,end_city,I,j,k,effective_time,priority,n,car_type,p,q,r,s,t,u,v,w,x,y,z,aa,ab
17066121620,1001,1001,1002,1499,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:30,9, ,S,0,0,S,2017-05-26 19:00:27,,,0,0,1499,,1499,,2017-05-28 23:59:00
17066121640,1001,1001,1001,1499,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:34,4, ,S,0,0,S,2017-05-26 19:00:29,,,0,0,1499,,1499,,2017-05-28 23:59:00
17066121680,1001,1001,1002,1499,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:40,2, ,S,0,0,S,2017-05-26 19:00:30,,,0,0,1499,,1499,,2017-05-28 23:59:00
17066121690,1001,1001,1003,1499,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:41,7, ,S,0,0,S,2017-05-26 19:00:31,,,0,0,1499,,1499,,2017-05-28 23:59:00
17066121700,1001,1001,1004,13862,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:43,1, ,S,0,0,S,2017-05-26 17:21:59,,,0,0,13862,,13862,,2017-05-28 23:59:00
17066121710,1001,1001,1001,13862,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:44,7, ,S,0,0,S,2017-05-26 17:21:58,,,0,0,13862,,13862,,2017-05-28 23:59:00
17066121720,1001,1001,1001,13862,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:46,2, ,S,0,0,S,2017-05-31 17:50:12,,,0,0,13862,,13862,,2017-05-28 23:59:00
17066121740,1001,1001,1002,12990,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:49,1, ,S,0,0,S,2017-05-26 17:21:55,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066121750,1001,1001,1003,12990,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:51,8, ,S,0,0,S,2017-05-26 17:21:54,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066121760,1001,1001,1002,12990,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:52,9, ,S,0,0,S,2017-05-26 17:21:53,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066121770,1001,1001,1004,12990,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:53,8, ,S,0,0,S,2017-05-26 17:21:52,,,0,0,12990,,12990,,2017-05-28 23:59:00
17066121780,1001,1001,1001,13219,1358,1166,1165,1020,1008,2017-05-30 00:00:00,2017-05-24 21:18:55,2, ,S,0,0,S,2017-05-26 19:00:34,,,0,0,13219,,13219,,2017-05-28 23:59:00
17066122740,1001,1001,1001,3174,1156,1068,1067,1020,1008,2017-05-30 00:00:00,2017-05-24 21:27:07,7, ,L,0,0,L,2017-05-25 20:43:52,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066123440,1001,1001,1003,1190,1150,1062,1059,1020,1008,2017-05-30 00:00:00,2017-05-24 22:05:01,2, ,XL,0,0,XL,2017-05-25 19:21:59,,,0,0,1190,,1190,,2017-05-28 23:59:00
17066123370,1001,1001,1002,13940,1359,1167,1166,1020,1008,2017-06-01 00:00:00,2017-05-24 22:06:04,4, ,S,0,0,S,2017-05-28 20:16:57,,,0,0,13940,,13940,,2017-05-28 23:59:00
17066123930,1001,1001,1003,2576,1159,1070,1069,1020,1008,2017-05-29 00:00:00,2017-05-24 22:16:09,1, ,S,0,0,S,2017-05-25 19:37:07,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066124060,1001,1001,1004,2576,1159,1070,1069,1020,1008,2017-05-29 00:00:00,2017-05-24 22:29:08,4, ,XL,0,0,XL,2017-05-25 19:37:13,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066124070,1001,1001,1003,2576,1159,1070,1069,1020,1008,2017-05-29 00:00:00,2017-05-24 22:29:09,5, ,XL,0,0,XL,2017-05-25 19:38:03,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066124080,1001,1001,1003,2576,1159,1070,1069,1020,1008,2017-05-29 00:00:00,2017-05-24 22:29:10,9, ,XL,0,0,XL,2017-05-25 19:38:04,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066124090,1001,1001,1004,2576,1159,1070,1069,1020,1008,2017-05-29 00:00:00,2017-05-24 22:29:11,6, ,XL,0,0,XL,2017-05-27 20:48:36,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066124520,1001,1001,1001,1190,1150,1062,1059,1020,1008,2017-05-30 00:00:00,2017-05-24 22:54:54,6, ,S,0,0,S,2017-05-25 20:49:30,,,0,0,1190,,1190,,2017-05-28 23:59:00
17066124300,1001,1001,1002,6566,1155,1067,1066,1020,1008,2017-05-29 00:00:00,2017-05-24 22:55:02,7, ,S,0,0,S,2017-05-27 19:13:03,,,0,0,6566,,6566,,2017-05-28 23:59:00
17066124310,1001,1001,1002,6566,1155,1067,1066,1020,1008,2017-05-29 00:00:00,2017-05-24 22:55:03,9, ,S,0,0,S,2017-05-27 19:13:00,,,0,0,6566,,6566,,2017-05-28 23:59:00
17066124390,1001,1001,1001,1177,1146,1058,1057,1020,1008,2017-05-29 00:00:00,2017-05-24 22:55:14,8, ,S,0,0,S,2017-05-25 21:08:58,,,0,0,1177,,1177,,2017-05-28 23:59:00
17066124680,1001,1001,1001,1177,1146,1058,1057,1020,1008,2017-05-29 00:00:00,2017-05-24 23:07:35,2, ,S,0,0,S,2017-05-25 21:08:54,,,0,0,1177,,1177,,2017-05-28 23:59:00
17066124720,1001,1001,1003,1177,1146,1058,1057,1020,1008,2017-05-29 00:00:00,2017-05-24 23:19:18,1, ,S,0,0,S,2017-05-25 21:08:59,,,0,0,1177,,1177,,2017-05-28 23:59:00
17066124870,1001,1001,1001,1190,1150,1062,1059,1020,1008,2017-05-30 00:00:00,2017-05-24 23:57:06,4, ,S,0,0,S,2017-05-25 20:49:37,,,0,0,1190,,1190,,2017-05-28 23:59:00
17066124890,1001,1001,1001,1361,1159,1070,1069,1020,1008,2017-05-29 00:00:00,2017-05-24 23:57:11,3, ,S,0,0,S,2017-05-25 15:45:36,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066124900,1001,1001,1003,1361,1159,1070,1069,1020,1008,2017-05-29 00:00:00,2017-05-24 23:57:12,9, ,S,0,0,S,2017-05-25 15:45:37,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066124910,1001,1001,1002,1177,1146,1058,1057,1020,1008,2017-05-29 00:00:00,2017-05-24 23:57:14,7, ,S,0,0,S,2017-05-25 21:08:50,,,0,0,1177,,1177,,2017-05-28 23:59:00
17066124930,1001,1001,1004,1190,1150,1062,1059,1020,1008,2017-05-30 00:00:00,2017-05-24 23:57:19,4, ,S,0,0,S,2017-05-25 19:21:56,,,0,0,1190,,1190,,2017-05-28 23:59:00
17066125170,1001,1001,1002,1190,1150,1062,1059,1020,1008,2017-05-30 00:00:00,2017-05-24 23:58:05,1, ,S,0,0,S,2017-05-25 20:49:39,,,0,0,1190,,1190,,2017-05-28 23:59:00
17066125200,1001,1001,1003,1190,1150,1062,1059,1020,1008,2017-05-30 00:00:00,2017-05-24 23:58:08,6, ,S,0,0,S,2017-05-25 20:50:30,,,0,0,1190,,1190,,2017-05-28 23:59:00
17066125240,1001,1001,1004,1190,1150,1062,1059,1020,1008,2017-05-30 00:00:00,2017-05-24 23:58:12,3, ,S,0,0,S,2017-05-25 19:21:57,,,0,0,1190,,1190,,2017-05-28 23:59:00
17066125820,1001,1001,1004,1177,1146,1058,1057,1020,1008,2017-05-30 00:00:00,2017-05-25 07:12:08,3, ,S,0,0,S,2017-05-25 21:08:57,,,0,0,1177,,1177,,2017-05-28 23:59:00
17066125940,1001,1001,1002,12524,18620,2252,1066,1020,1008,2017-05-26 00:00:00,2017-05-25 07:12:39,8, ,XL,0,0,XL,2017-05-25 19:45:02,,,0,0,12524,,12524,,2017-05-28 23:59:00
17066125950,1001,1001,1003,12524,18620,2252,1066,1020,1008,2017-05-26 00:00:00,2017-05-25 07:12:43,5, ,XL,0,0,XL,2017-05-25 19:45:01,,,0,0,12524,,12524,,2017-05-28 23:59:00
17066125740,1001,1001,1004,13406,20638,2401,1069,1020,1008,2017-05-26 00:00:00,2017-05-25 07:14:08,1, ,XL,0,0,XL,2017-05-25 19:36:49,,,0,0,13406,,13406,,2017-05-28 23:59:00
17066125410,1001,1001,1001,1490,1426,1344,1343,1020,1008,2017-05-31 00:00:00,2017-05-25 07:15:01,9, ,XL,0,0,XL,2017-05-27 19:37:55,,,0,0,1490,,1490,,2017-05-28 23:59:00
17066125570,1001,1001,1003,3174,1156,1068,1067,1020,1008,2017-05-31 00:00:00,2017-05-25 07:15:32,3, ,XL,0,0,XL,2017-05-25 21:09:09,,,0,0,3174,,3174,,2017-05-28 23:59:00
17066126310,1001,1001,1001,13675,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 07:24:11,6, ,XL,0,0,XL,2017-05-25 19:36:35,,,0,0,13675,,13675,,2017-05-28 23:59:00
17066126510,1001,1001,1004,14551,1254,1262,1261,1020,1008,2017-06-02 00:00:00,2017-05-25 07:24:47,8, ,XL,0,0,XL,2017-05-27 18:50:51,,,0,0,14551,,14551,,2017-05-28 23:59:00
17066126520,1001,1001,1003,14551,1254,1262,1261,1020,1008,2017-06-02 00:00:00,2017-05-25 07:24:48,3, ,XL,0,0,XL,2017-05-27 18:50:48,,,0,0,14551,,14551,,2017-05-28 23:59:00
17066126530,1001,1001,1003,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:49,7, ,XL,0,0,XL,2017-05-25 19:37:08,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126540,1001,1001,1001,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:51,8, ,XL,0,0,XL,2017-05-25 19:38:08,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126550,1001,1001,1001,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:52,6, ,XL,0,0,XL,2017-05-25 19:37:09,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126560,1001,1001,1002,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:53,9, ,XL,0,0,XL,2017-05-25 19:37:10,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126570,1001,1001,1001,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:54,1, ,XL,0,0,XL,2017-05-25 19:37:11,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126580,1001,1001,1001,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:55,3, ,XL,0,0,XL,2017-05-25 19:38:05,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126590,1001,1001,1001,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:56,9, ,XL,0,0,XL,2017-05-25 19:38:11,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126600,1001,1001,1003,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:57,1, ,XL,0,0,XL,2017-05-25 19:38:06,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126610,1001,1001,1004,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:58,9, ,XL,0,0,XL,2017-05-25 19:37:04,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126620,1001,1001,1002,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:58,7, ,XL,0,0,XL,2017-05-25 19:38:09,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126630,1001,1001,1004,2576,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:24:59,4, ,XL,0,0,XL,2017-05-25 19:38:07,,,0,0,2576,,2576,,2017-05-28 23:59:00
17066126660,1001,1001,1003,1180,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:03,2, ,XL,0,0,XL,2017-05-26 19:51:42,,,0,0,1180,,1180,,2017-05-28 23:59:00
17066126670,1001,1001,1002,1180,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:04,5, ,XL,0,0,XL,2017-05-26 19:51:43,,,0,0,1180,,1180,,2017-05-28 23:59:00
17066126680,1001,1001,1004,9337,1155,1067,1066,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:08,8, ,S,0,0,S,2017-05-25 19:44:43,,,0,0,9337,,9337,,2017-05-28 23:59:00
17066126700,1001,1001,1004,13902,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:10,5, ,XL,0,0,XL,2017-05-25 21:07:56,,,0,0,13902,,13902,,2017-05-28 23:59:00
17066126710,1001,1001,1004,13902,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:11,9, ,XL,0,0,XL,2017-05-25 21:07:54,,,0,0,13902,,13902,,2017-05-28 23:59:00
17066126720,1001,1001,1001,13902,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:12,2, ,XL,0,0,XL,2017-05-25 21:07:31,,,0,0,13902,,13902,,2017-05-28 23:59:00
17066126790,1001,1001,1002,13902,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:23,6, ,XL,0,0,XL,2017-05-25 21:07:33,,,0,0,13902,,13902,,2017-05-28 23:59:00
17066126800,1001,1001,1003,13902,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:24,8, ,XL,0,0,XL,2017-05-25 21:07:34,,,0,0,13902,,13902,,2017-05-28 23:59:00
17066126820,1001,1001,1003,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:26,8, ,XL,0,0,XL,2017-05-25 15:45:41,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126840,1001,1001,1003,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:27,7, ,XL,0,0,XL,2017-05-25 15:45:39,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126850,1001,1001,1003,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:28,3, ,XL,0,0,XL,2017-05-25 15:45:42,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126860,1001,1001,1002,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:29,2, ,XL,0,0,XL,2017-05-25 15:45:40,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126870,1001,1001,1004,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:29,6, ,XL,0,0,XL,2017-05-25 15:45:44,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126880,1001,1001,1004,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:30,6, ,XL,0,0,XL,2017-05-25 15:45:35,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126890,1001,1001,1003,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:31,1, ,XL,0,0,XL,2017-05-25 15:45:45,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126900,1001,1001,1001,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:32,9, ,XL,0,0,XL,2017-05-25 21:05:10,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126910,1001,1001,1003,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:33,7, ,XL,0,0,XL,2017-05-25 15:45:38,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126920,1001,1001,1002,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:34,5, ,XL,0,0,XL,2017-05-25 21:05:14,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126930,1001,1001,1004,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:25:36,1, ,XL,0,0,XL,2017-05-25 21:05:13,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066126830,1001,1001,1004,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 07:26:03,2, ,XL,0,0,XL,2017-05-25 21:05:11,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066127260,1001,1001,1002,1356,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:26:30,8, ,S,0,0,S,2017-05-25 19:44:58,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066127380,1001,1001,1002,1356,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:26:49,8, ,S,0,0,S,2017-05-25 19:44:59,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066126240,1001,1001,1001,13675,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 07:27:47,4, ,XL,0,0,XL,2017-05-25 19:36:25,,,0,0,13675,,13675,,2017-05-28 23:59:00
17066126250,1001,1001,1002,13675,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 07:27:48,2, ,XL,0,0,XL,2017-05-25 19:36:24,,,0,0,13675,,13675,,2017-05-28 23:59:00
17066126260,1001,1001,1002,13675,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 07:27:49,2, ,XL,0,0,XL,2017-05-25 19:36:39,,,0,0,13675,,13675,,2017-05-28 23:59:00
17066126270,1001,1001,1003,13675,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 07:27:50,5, ,XL,0,0,XL,2017-05-25 19:36:43,,,0,0,13675,,13675,,2017-05-28 23:59:00
17066126280,1001,1001,1003,13675,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 07:27:51,2, ,XL,0,0,XL,2017-05-25 19:36:29,,,0,0,13675,,13675,,2017-05-28 23:59:00
17066126290,1001,1001,1002,13675,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 07:27:52,2, ,XL,0,0,XL,2017-05-25 19:36:40,,,0,0,13675,,13675,,2017-05-28 23:59:00
17066126300,1001,1001,1002,13675,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 07:27:52,9, ,XL,0,0,XL,2017-05-25 19:36:37,,,0,0,13675,,13675,,2017-05-28 23:59:00
17066128350,1001,1001,1002,12530,1359,1167,1166,1020,1008,2017-06-02 00:00:00,2017-05-25 07:35:28,9, ,L,0,0,L,2017-05-26 18:50:02,,,0,0,12530,,12530,,2017-05-28 23:59:00
17066128360,1001,1001,1003,12530,1359,1167,1166,1020,1008,2017-06-02 00:00:00,2017-05-25 07:35:31,8, ,L,0,0,L,2017-05-27 13:25:29,,,0,0,12530,,12530,,2017-05-28 23:59:00
17066128370,1001,1001,1002,12530,1359,1167,1166,1020,1008,2017-06-02 00:00:00,2017-05-25 07:35:32,6, ,L,0,0,L,2017-05-30 15:35:15,,,0,0,12530,,12530,,2017-05-28 23:59:00
17066128380,1001,1001,1004,1356,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:35:34,3, ,L,0,0,L,2017-05-27 14:48:58,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066128470,1001,1001,1001,1356,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:36:01,1, ,S,0,0,S,2017-05-25 22:06:14,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066128540,1001,1001,1001,1190,1150,1062,1059,1020,1008,2017-05-31 00:00:00,2017-05-25 07:36:16,6, ,S,0,0,S,2017-05-25 22:05:19,,,0,0,1190,,1190,,2017-05-28 23:59:00
17066128630,1001,1001,1004,1356,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:36:40,4, ,L,0,0,L,2017-05-27 14:48:55,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066128640,1001,1001,1004,1356,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 07:36:42,9, ,L,0,0,L,2017-05-27 19:14:48,,,0,0,1356,,1356,,2017-05-28 23:59:00
17066128900,1001,1001,1002,1361,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 08:24:43,8, ,XL,0,0,XL,2017-05-25 21:05:12,,,0,0,1361,,1361,,2017-05-28 23:59:00
17066128970,1001,1001,1001,1813,1147,1059,1058,1020,1008,2017-05-31 00:00:00,2017-05-25 08:50:08,9, ,XL,0,0,XL,2017-05-26 18:01:18,,,0,0,1813,,1813,,2017-05-28 23:59:00
17066128990,1001,1001,1003,1813,1147,1059,1058,1020,1008,2017-05-31 00:00:00,2017-05-25 09:02:35,8, ,XL,0,0,XL,2017-05-26 18:01:20,,,0,0,1813,,1813,,2017-05-28 23:59:00
17066129000,1001,1001,1001,1813,1147,1059,1058,1020,1008,2017-05-31 00:00:00,2017-05-25 09:02:38,8, ,XL,0,0,XL,2017-05-26 18:01:21,,,0,0,1813,,1813,,2017-05-28 23:59:00
17066129010,1001,1001,1004,1813,1147,1059,1058,1020,1008,2017-05-31 00:00:00,2017-05-25 09:02:40,5, ,XL,0,0,XL,2017-05-26 18:01:19,,,0,0,1813,,1813,,2017-05-28 23:59:00
17066129020,1001,1001,1004,1177,1146,1058,1057,1020,1008,2017-05-30 00:00:00,2017-05-25 09:02:42,7, ,S,0,0,S,2017-05-26 15:14:50,,,0,0,1177,,1177,,2017-05-28 23:59:00
17066129030,1001,1001,1002,12953,2149,1440,1059,1020,1008,2017-06-02 00:00:00,2017-05-25 09:02:44,6, ,L,0,0,L,2017-05-27 13:43:52,,,0,0,12953,,12953,,2017-05-28 23:59:00
17066130290,1001,1001,1004,1813,1147,1059,1058,1020,1008,2017-05-31 00:00:00,2017-05-25 09:45:48,8, ,XL,0,0,XL,2017-05-28 19:24:26,,,0,0,1813,,1813,,2017-05-28 23:59:00
17066130300,1001,1001,1003,1177,1146,1058,1057,1020,1008,2017-05-30 00:00:00,2017-05-25 09:45:50,2, ,S,0,0,S,2017-05-26 15:14:52,,,0,0,1177,,1177,,2017-05-28 23:59:00
17066130760,1001,1001,1004,13675,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 10:02:00,3, ,XL,0,0,XL,2017-05-25 19:36:41,,,0,0,13675,,13675,,2017-05-28 23:59:00
17066132800,1001,1001,1003,13123,1147,1059,1058,1020,1008,2017-05-31 00:00:00,2017-05-25 10:23:50,3, ,XL,0,0,XL,2017-05-28 19:55:22,,,0,0,13123,,13123,,2017-05-28 23:59:00
17066133010,1001,1001,1004,1177,1146,1058,1057,1020,1008,2017-05-30 00:00:00,2017-05-25 10:43:11,3, ,S,0,0,S,2017-05-25 21:09:00,,,0,0,1177,,1177,,2017-05-28 23:59:00
917012240181,1001,1001,1004,14301,1159,1070,1069,1020,1008,9999-12-31 00:00:00,2017-05-25 10:55:09,3, ,L,0,0,L,2017-05-26 19:15:00,,,0,0,14301,,14301,,2017-05-28 23:59:00
917012240191,1001,1001,1001,14301,1159,1070,1069,1020,1008,9999-12-31 00:00:00,2017-05-25 10:55:11,6, ,L,0,0,L,2017-05-26 19:14:11,,,0,0,14301,,14301,,2017-05-28 23:59:00
17066135230,1001,1001,1003,13244,1159,1070,1069,1020,1008,2017-05-30 00:00:00,2017-05-25 11:05:05,7, ,M,0,0,M,2017-05-27 20:48:52,,,0,0,13244,,13244,,2017-05-28 23:59:00
17066135270,1001,1001,1001,14191,1147,1059,1058,1020,1008,2017-05-31 00:00:00,2017-05-25 11:05:14,4, ,XL,0,0,XL,2017-05-28 19:24:20,,,0,0,14191,,14191,,2017-05-28 23:59:00
17066135280,1001,1001,1001,12942,1146,1058,1057,1020,1008,2017-05-30 00:00:00,2017-05-25 11:05:17,8, ,XL,0,0,XL,2017-05-26 15:14:54,,,0,0,12942,,12942,,2017-05-28 23:59:00
917012240291,1001,1001,1001,14301,1159,1070,1069,1020,1008,9999-12-31 00:00:00,2017-05-25 11:13:08,6, ,L,0,0,L,2017-05-26 19:14:10,,,0,0,14301,,14301,,2017-05-28 23:59:00
17066137000,1001,1001,1004,13313,1148,1060,1059,1020,1008,2017-05-30 00:00:00,2017-05-25 11:20:34,1, ,S,0,0,S,2017-05-25 22:05:03,,,0,0,13313,,13313,,2017-05-28 23:59:00
17066137110,1001,1001,1003,2538,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 11:20:58,4, ,XL,0,0,XL,2017-05-27 10:42:25,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066137120,1001,1001,1003,2538,1253,1261,1260,1020,1008,2017-06-02 00:00:00,2017-05-25 11:21:01,1, ,XL,0,0,XL,2017-05-27 10:42:27,,,0,0,2538,,2538,,2017-05-28 23:59:00
17066136430,1001,1001,1002,1183,1155,1067,1066,1020,1008,2017-05-30 00:00:00,2017-05-25 11:27:27,5, ,S,0,0,S,2017-05-27 20:57:00,,,0,0,1183,,1183,,2017-05-28 23:59:00
17066136600,1001,1001,1002,1813,1147,1059,1058,1020,1008,2017-05-31 00:00:00,2017-05-25 11:28:00,5, ,S,0,0,S,2017-05-28 19:24:28,,,0,0,1813,,1813,,2017-05-28 23:59:00
17066138790,1001,1001,1001,1401,1359,1167,1166,1020,1008,2017-06-02 00:00:00,2017-05-25 11:37:24,3, ,S,0,0,S,2017-05-31 17:50:42,,,0,0,1401,,1401,,2017-05-28 23:59:00
17066138800,1001,1001,1001,1401,1359,1167,1166,1020,1008,2017-06-02 00:00:00,2017-05-25 11:37:26,5, ,S,0,0,S,2017-05-31 17:50:40,,,0,0,1401,,1401,,2017-05-28 23:59:00
17066138820,1001,1001,1003,1401,1359,1167,1166,1020,1008,2017-06-02 00:00:00,2017-05-25 11:37:29,2, ,S,0,0,S,2017-05-28 20:17:04,,,0,0,1401,,1401,,2017-05-28 23:59:00
17066138830,1001,1001,1004,1401,1359,1167,1166,1020,1008,2017-06-02 00:00:00,2017-05-25 11:37:31,2, ,S,0,0,S,2017-05-28 20:17:05,,,0,0,1401,,1401,,2017-05-28 23:59:00
17066138870,1001,1001,1001,2514,1155,1067,1066,1020,1008,2017-05-30 00:00:00,2017-05-25 11:37:38,9, ,M,0,0,M,2017-05-27 19:59:56,,,0,0,2514,,2514,,2017-05-28 23:59:00
17066138570,1001,1001,1001,13705,1359,1167,1166,1020,1008,2017-06-02 00:00:00,2017-05-25 11:39:39,5, ,S,0,0,S,2017-05-28 20:16:56,,,0,0,13705,,13705,,2017-05-28 23:59:00
17066138580,1001,1001,1004,13705,1359,1167,1166,1020,1008,2017-06-02 00:00:00,2017-05-25 11:39:42,9, ,S,0,0,S,2017-05-28 20:16:55,,,0,0,13705,,13705,,2017-05-28 23:59:00
17066138050,1001,1001,1003,8821,1155,1067,1066,1020,1008,2017-05-30 00:00:00,2017-05-25 11:39:50,6, ,L,0,0,L,2017-05-26 14:54:26,,,0,0,8821,,8821,,2017-05-28 23:59:00
17066139550,1001,1001,1002,2514,1155,1067,1066,1020,1008,2017-05-30 00:00:00,2017-05-25 11:43:18,1, ,M,0,0,M,2017-05-27 19:59:53,,,0,0,2514,,2514,,2017-05-28 23:59:00
17066139560,1001,1001,1001,2514,1155,1067,1066,1020,1008,2017-05-30 00:00:00,2017-05-25 11:43:19,5, ,M,0,0,M,2017-05-27 19:59:55,,,0,0,2514,,2514,,2017-05-28 23:59:00
17066140310,1001,1001,1004,1355,1151,1063,1062,1020,1008,2017-05-30 00:00:00,2017-05-25 11:48:39,2, ,L,0,0,L,2017-05-27 19:14:40,,,0,0,1355,,1355,,2017-05-28 23:59:00
